"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-03","0.00","0.0","0.0",,"44","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-04","0.00","0.0","0.0",,"46","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-05","0.00","0.0","0.0",,"53","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-06","1.03","0.2","0.0",,"41","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-07","0.00","0.0","0.0",,"52","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-08","0.00","0.0","0.0",,"52","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-09","0.00","0.0","0.0",,"62","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-10","0.00","0.0","0.0",,"63","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-11","0.00","0.0","0.0",,"62","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-12","0.83","0.0","0.0",,"60","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-13","0.00","0.0","0.0",,"52","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-14","0.00","0.0","0.0",,"47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-15","0.00","0.0","0.0",,"59","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-16","0.03","0.0","0.0",,"61","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-17","0.00","0.0","0.0",,"43","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-18","0.32","0.0","0.0",,"40","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-19","0.00","0.0","0.0",,"60","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-20","0.00","0.0","0.0",,"54","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-21","0.00","0.0","0.0",,"42","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-22","0.00","0.0","0.0",,"50","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-23","0.00","0.0","0.0",,"55","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-24","0.04","0.0","0.0",,"44","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-25","0.52","1.4","1.0",,"39","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-26","0.00","0.0","0.0",,"51","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-27","0.01","0.0","0.0",,"52","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-28","0.00","0.0","0.0",,"50","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-29","0.00","0.0","0.0",,"60","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-30","0.00","0.0","0.0",,"61","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-03-31","0.02","0.0","0.0",,"56","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-01","0.00","0.0","0.0","53","68","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-02","0.00","0.0","0.0","45","51","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-03","0.00","0.0","0.0","44","54","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-04","0.14","0.0","0.0","40","50","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-05","0.12","0.0","0.0","49","67","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-06","0.00","0.0","0.0","50","59","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-07","0.00","0.0","0.0","53","71","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-08","0.00","0.0","0.0","65","80","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-09","0.00","0.0","0.0","72","86","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-10","0.00","0.0","0.0","76","91","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-11","0.00","0.0","0.0","76","86","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-12","0.80","0.0","0.0","62","75","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-13","0.00","0.0","0.0","60","70","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-14","0.00","0.0","0.0","59","69","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-15","0.00","0.0","0.0","60","63","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-16","0.00","0.0","0.0","62","74","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-17","0.00","0.0","0.0","69","81","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-18","0.06","0.0","0.0","67","78","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-19","1.37","0.0","0.0","70","79","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-20","0.01","0.0","0.0","56","62","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-21","0.00","0.0","0.0","50","56","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-22","0.00","0.0","0.0","49","57","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-23","0.00","0.0","0.0","53","63","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-24","0.00","0.0","0.0","60","79","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-25","0.01","0.0","0.0","60","65","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-26","0.00","0.0","0.0","58","68","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-27","0.00","0.0","0.0","61","73","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-28","0.00","0.0","0.0","60","68","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-29","0.23","0.0","0.0","58","62","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-04-30","0.02","0.0","0.0","58","62","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-01","0.00","0.0","0.0","60","71","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-02","0.00","0.0","0.0","58","68","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-03","0.00","0.0","0.0","59","68","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-04","0.00","0.0","0.0","57","69","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-05","0.00","0.0","0.0","55","64","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-06","0.00","0.0","0.0","56","65","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-07","0.55","0.0","0.0","62","66","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-08","0.04","0.0","0.0","63","72","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-09","0.06","0.0","0.0","63","77","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-10","0.48","0.0","0.0","69","83","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-11","0.07","0.0","0.0","70","80","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-12","0.00","0.0","0.0","64","67","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-13","0.00","0.0","0.0","56","63","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-14","0.00","0.0","0.0","54","67","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-15","0.00","0.0","0.0","66","86","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-16","0.00","0.0","0.0","76","87","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-17","0.00","0.0","0.0","75","83","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-18","0.06","0.0","0.0","66","67","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-19","0.02","0.0","0.0","65","77","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-20","0.00","0.0","0.0","72","82","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-21","0.00","0.0","0.0","74","82","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-22","0.02","0.0","0.0","77","86","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-23","0.17","0.0","0.0","76","83","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-24","0.01","0.0","0.0","63","67","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-25","0.00","0.0","0.0","56","68","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-26","0.00","0.0","0.0","63","74","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-27","0.00","0.0","0.0","65","73","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-28","1.34","0.0","0.0","70","85","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-29","0.00","0.0","0.0","76","90","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-30","0.00","0.0","0.0","80","90","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-05-31","0.00","0.0","0.0","80","91","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-01","0.00","0.0","0.0","81","91","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-02","0.12","0.0","0.0","81","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-03","0.42","0.0","0.0","75","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-04","0.00","0.0","0.0","71","78","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-05","0.00","0.0","0.0","71","80","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-06","0.85","0.0","0.0","71","76","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-07","1.67","0.0","0.0","71","73","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-08","0.00","0.0","0.0","73","82","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-09","0.01","0.0","0.0","75","83","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-10","2.77","0.0","0.0","75","80","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-11","0.00","0.0","0.0","76","85","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-12","0.00","0.0","0.0","80","91","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-13","0.02","0.0","0.0","80","90","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-14","0.02","0.0","0.0","71","81","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-15","0.00","0.0","0.0","76","85","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-16","0.00","0.0","0.0","77","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-17","0.00","0.0","0.0","79","86","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-18","0.23","0.0","0.0","76","78","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-19","0.00","0.0","0.0","71","78","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-20","0.00","0.0","0.0","73","80","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-21","0.00","0.0","0.0","73","84","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-22","0.00","0.0","0.0","76","86","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-23","0.46","0.0","0.0","77","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-24","0.02","0.0","0.0","80","90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-25","0.00","0.0","0.0","81","94","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-26","0.01","0.0","0.0","82","91","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-27","0.23","0.0","0.0","76","84","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-28","2.86","0.0","0.0","78","89","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-29","0.00","0.0","0.0","78","87","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-06-30","0.28","0.0","0.0","80","87","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-01","0.60","0.0","0.0","78","84","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-02","0.17","0.0","0.0","79","84","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-03","0.15","0.0","0.0","79","87","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-04","0.00","0.0","0.0","81","89","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-05","0.00","0.0","0.0","83","90","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-06","0.00","0.0","0.0","84","92","77"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-07","0.04","0.0","0.0","84","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-08","0.04","0.0","0.0","79","87","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-09","0.00","0.0","0.0","80","86","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-10","0.57","0.0","0.0","82","90","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-11","0.00","0.0","0.0","79","87","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-12","1.39","0.0","0.0","74","76","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-13","0.07","0.0","0.0","77","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-14","0.00","0.0","0.0","81","89","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-15","0.00","0.0","0.0","85","96","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-16","0.00","0.0","0.0","89","96","80"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-17","0.00","0.0","0.0","87","97","80"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-18","1.04","0.0","0.0","87","95","80"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-19","0.00","0.0","0.0","88","95","81"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-20","0.00","0.0","0.0","87","94","80"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-21","0.00","0.0","0.0","85","93","78"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-22","0.10","0.0","0.0","82","89","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-23","0.00","0.0","0.0","82","89","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-24","0.00","0.0","0.0","81","86","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-25","0.00","0.0","0.0","74","82","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-26","0.00","0.0","0.0","75","84","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-27","0.26","0.0","0.0","77","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-28","0.00","0.0","0.0","77","84","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-29","0.00","0.0","0.0","76","84","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-30","0.00","0.0","0.0","76","85","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-07-31","0.00","0.0","0.0","76","82","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-01","0.41","0.0","0.0","74","83","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-02","0.00","0.0","0.0","78","88","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-03","0.03","0.0","0.0","76","82","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-04","0.00","0.0","0.0","75","83","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-05","0.00","0.0","0.0","73","82","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-06","0.07","0.0","0.0","72","74","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-07","0.00","0.0","0.0","76","85","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-08","0.00","0.0","0.0","80","87","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-09","0.00","0.0","0.0","84","93","78"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-10","0.01","0.0","0.0","82","84","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-11","0.00","0.0","0.0","79","86","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-12","0.00","0.0","0.0","82","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-13","0.44","0.0","0.0","81","89","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-14","0.00","0.0","0.0","72","78","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-15","0.00","0.0","0.0","70","80","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-16","0.00","0.0","0.0","71","81","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-17","0.00","0.0","0.0","72","81","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-18","0.19","0.0","0.0","71","74","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-19","0.00","0.0","0.0","70","75","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-20","0.00","0.0","0.0","77","89","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-21","0.07","0.0","0.0","80","89","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-22","0.00","0.0","0.0","80","91","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-23","0.11","0.0","0.0","76","79","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-24","0.00","0.0","0.0","73","85","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-25","0.00","0.0","0.0","74","83","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-26","0.00","0.0","0.0","75","90","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-27","0.00","0.0","0.0","82","94","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-28","0.01","0.0","0.0","80","83","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2013-08-29","0.00","0.0","0.0","78","87","74"
